container_id,alert_triggered_time,serviced_time,pick_up_time_hrs,overflow
27051380-84b2-11e9-bda1-a65307d8c24b,2019-06-18 00:32:09+00:00,2019-06-18 04:16:31+00:00,3.7394444444444446,False
421f39c0-d576-11e8-af0a-2fec286ff8f1,2019-06-21 03:10:16+00:00,2019-06-21 07:27:53+00:00,4.293611111111111,False
421f39c0-d576-11e8-af0a-2fec286ff8f1,2019-06-21 07:27:53+00:00,2019-06-21 07:57:53+00:00,0.5,False
421f39c0-d576-11e8-af0a-2fec286ff8f1,2019-06-21 07:57:53+00:00,2019-06-21 08:27:53+00:00,0.5,False
421f39c0-d576-11e8-af0a-2fec286ff8f1,2019-06-21 08:27:53+00:00,2019-06-21 08:57:53+00:00,0.5,True
421f39c0-d576-11e8-af0a-2fec286ff8f1,2019-06-21 19:08:04+00:00,2019-06-21 19:38:04+00:00,0.5,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-24 02:21:05+00:00,2019-06-24 15:21:23+00:00,13.005,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-24 15:21:23+00:00,2019-06-24 15:28:53+00:00,0.125,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-24 15:28:53+00:00,2019-06-24 15:36:23+00:00,0.125,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-24 15:36:23+00:00,2019-06-24 15:43:53+00:00,0.125,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 02:10:23+00:00,2019-06-25 05:03:19+00:00,2.882222222222222,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 05:03:19+00:00,2019-06-25 14:43:21+00:00,9.667222222222222,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 14:43:21+00:00,2019-06-25 14:50:51+00:00,0.125,False
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 14:50:51+00:00,2019-06-25 14:58:21+00:00,0.125,False
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 14:58:21+00:00,2019-06-25 15:05:51+00:00,0.125,False
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-25 23:09:24+00:00,2019-06-26 14:46:06+00:00,15.611666666666666,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-26 16:53:36+00:00,2019-06-26 18:15:59+00:00,1.3730555555555555,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-26 18:15:59+00:00,2019-06-26 18:23:29+00:00,0.125,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-26 18:23:29+00:00,2019-06-26 18:30:59+00:00,0.125,True
d64f5a70-7a5e-11e9-b13a-2f0046425c45,2019-06-26 18:30:59+00:00,2019-06-26 18:38:29+00:00,0.125,True
9f103660-80d5-11e9-bbed-ef5e34225108,2019-06-21 21:42:56+00:00,2019-06-21 22:24:42+00:00,0.6961111111111111,False
9f103660-80d5-11e9-bbed-ef5e34225108,2019-06-21 22:24:42+00:00,2019-06-21 22:32:12+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-24 00:25:28+00:00,2019-06-24 15:04:30+00:00,14.650555555555556,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-24 15:04:30+00:00,2019-06-24 15:12:00+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-24 15:12:00+00:00,2019-06-24 15:19:30+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-24 15:19:30+00:00,2019-06-24 15:27:00+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-24 20:49:30+00:00,2019-06-25 15:23:00+00:00,18.558333333333334,True
2e168e20-8006-11e9-9290-d849824baa45,2019-06-25 15:23:00+00:00,2019-06-25 15:30:30+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-25 15:30:30+00:00,2019-06-25 15:38:00+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-25 15:38:00+00:00,2019-06-25 15:45:30+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-26 01:29:28+00:00,2019-06-26 15:26:06+00:00,13.943888888888889,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-26 15:26:06+00:00,2019-06-26 15:33:36+00:00,0.125,False
2e168e20-8006-11e9-9290-d849824baa45,2019-06-26 15:33:36+00:00,2019-06-26 15:41:06+00:00,0.125,False
e66b0b90-91f9-11e9-98ff-2452c8174312,2019-06-19 19:57:08+00:00,2019-06-19 21:35:46+00:00,1.643888888888889,False
e66b0b90-91f9-11e9-98ff-2452c8174312,2019-06-19 21:35:46+00:00,2019-06-19 21:43:16+00:00,0.125,False
e66b0b90-91f9-11e9-98ff-2452c8174312,2019-06-19 21:43:16+00:00,2019-06-19 21:50:46+00:00,0.125,False
994ba970-7a91-11e9-b145-6c001906c940,2019-06-19 02:40:51+00:00,2019-06-19 05:23:23+00:00,2.7088888888888887,True
994ba970-7a91-11e9-b145-6c001906c940,2019-06-19 05:23:23+00:00,2019-06-19 05:30:53+00:00,0.125,False
994ba970-7a91-11e9-b145-6c001906c940,2019-06-19 05:30:53+00:00,2019-06-19 05:38:23+00:00,0.125,False
994ba970-7a91-11e9-b145-6c001906c940,2019-06-19 05:38:23+00:00,2019-06-19 05:45:53+00:00,0.125,False
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-24 00:24:42+00:00,2019-06-24 14:26:52+00:00,14.036111111111111,True
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-24 14:26:52+00:00,2019-06-24 23:46:51+00:00,9.333055555555555,True
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-24 23:46:51+00:00,2019-06-24 23:54:21+00:00,0.125,False
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-24 23:54:21+00:00,2019-06-25 00:01:51+00:00,0.125,False
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-25 00:01:51+00:00,2019-06-26 11:19:55+00:00,35.30111111111111,True
641d0b20-91f9-11e9-a305-302bd641332d,2019-06-26 11:19:55+00:00,2019-06-26 11:27:25+00:00,0.125,True
69483300-9202-11e9-ac50-af8089fca73e,2019-06-21 05:13:36+00:00,2019-06-21 08:09:10+00:00,2.926111111111111,True
69483300-9202-11e9-ac50-af8089fca73e,2019-06-21 08:09:10+00:00,2019-06-21 08:16:40+00:00,0.125,False
69483300-9202-11e9-ac50-af8089fca73e,2019-06-21 08:16:40+00:00,2019-06-21 08:24:10+00:00,0.125,False
69483300-9202-11e9-ac50-af8089fca73e,2019-06-21 08:24:10+00:00,2019-06-21 08:31:40+00:00,0.125,False
6483a080-80b3-11e9-b321-8d233a88bf08,2019-06-22 05:56:24+00:00,2019-06-22 18:03:54+00:00,12.125,False
29aa3520-871e-11e9-89ed-76c647f38324,2019-06-21 11:29:41+00:00,2019-06-21 12:22:11+00:00,0.875,False
9fcb8a80-7a5b-11e9-bb54-85c062d839f2,2019-06-20 03:09:00+00:00,2019-06-20 15:29:00+00:00,12.333333333333334,True
9fcb8a80-7a5b-11e9-bb54-85c062d839f2,2019-06-20 15:29:00+00:00,2019-06-20 15:36:30+00:00,0.125,True
9fcb8a80-7a5b-11e9-bb54-85c062d839f2,2019-06-20 15:36:30+00:00,2019-06-20 15:44:00+00:00,0.125,True
9fcb8a80-7a5b-11e9-bb54-85c062d839f2,2019-06-20 15:44:00+00:00,2019-06-20 15:51:30+00:00,0.125,True
029e8d30-8013-11e9-af1b-910c5bebc890,2019-06-21 09:07:53+00:00,2019-06-21 16:20:45+00:00,7.214444444444444,False
0581b640-80df-11e9-94cf-992c2615833b,2019-06-22 01:44:43+00:00,2019-06-22 10:40:11+00:00,8.924444444444445,False
0581b640-80df-11e9-94cf-992c2615833b,2019-06-22 10:40:11+00:00,2019-06-22 10:47:41+00:00,0.125,False
0581b640-80df-11e9-94cf-992c2615833b,2019-06-22 10:47:41+00:00,2019-06-22 10:55:11+00:00,0.125,False
0581b640-80df-11e9-94cf-992c2615833b,2019-06-22 10:55:11+00:00,2019-06-22 11:02:41+00:00,0.125,False
cf3ee9f0-80ba-11e9-96b4-1302a8955df9,2019-06-23 04:34:30+00:00,2019-06-23 11:49:30+00:00,7.25,True
cf3ee9f0-80ba-11e9-96b4-1302a8955df9,2019-06-23 11:49:30+00:00,2019-06-23 11:57:00+00:00,0.125,True
cf3ee9f0-80ba-11e9-96b4-1302a8955df9,2019-06-23 11:57:00+00:00,2019-06-23 12:04:30+00:00,0.125,True
cf3ee9f0-80ba-11e9-96b4-1302a8955df9,2019-06-23 12:04:30+00:00,2019-06-23 12:12:00+00:00,0.125,True
726ff0a0-80b7-11e9-9b9d-e41542f2ea02,2019-06-24 04:19:03+00:00,2019-06-26 06:09:42+00:00,49.844166666666666,True
726ff0a0-80b7-11e9-9b9d-e41542f2ea02,2019-06-26 06:09:42+00:00,2019-06-26 06:17:12+00:00,0.125,False
726ff0a0-80b7-11e9-9b9d-e41542f2ea02,2019-06-26 06:17:12+00:00,2019-06-26 06:24:42+00:00,0.125,False
726ff0a0-80b7-11e9-9b9d-e41542f2ea02,2019-06-26 06:24:42+00:00,2019-06-26 06:32:12+00:00,0.125,False
91c9f8b0-849f-11e9-9710-08cdbad9509a,2019-06-20 00:47:11+00:00,2019-06-20 06:31:43+00:00,5.742222222222222,False
91c9f8b0-849f-11e9-9710-08cdbad9509a,2019-06-20 06:31:43+00:00,2019-06-20 06:39:13+00:00,0.125,False
91c9f8b0-849f-11e9-9710-08cdbad9509a,2019-06-20 06:39:13+00:00,2019-06-20 06:46:43+00:00,0.125,False
91c9f8b0-849f-11e9-9710-08cdbad9509a,2019-06-20 06:46:43+00:00,2019-06-20 06:54:13+00:00,0.125,False
b2ac1c80-93ad-11e9-83a1-17f8e245fb08,2019-06-24 08:14:05+00:00,2019-06-24 11:51:35+00:00,3.625,False
b2ac1c80-93ad-11e9-83a1-17f8e245fb08,2019-06-24 11:51:35+00:00,2019-06-24 11:59:05+00:00,0.125,False
b2ac1c80-93ad-11e9-83a1-17f8e245fb08,2019-06-24 11:59:05+00:00,2019-06-24 12:06:35+00:00,0.125,False
b2ac1c80-93ad-11e9-83a1-17f8e245fb08,2019-06-24 12:06:35+00:00,2019-06-24 12:14:05+00:00,0.125,False
b3becb20-80cc-11e9-96bb-2213f2713729,2019-06-23 00:23:48+00:00,2019-06-23 00:46:18+00:00,0.375,False
b3becb20-80cc-11e9-96bb-2213f2713729,2019-06-23 00:46:18+00:00,2019-06-23 00:53:48+00:00,0.125,False
b3becb20-80cc-11e9-96bb-2213f2713729,2019-06-23 00:53:48+00:00,2019-06-23 01:01:18+00:00,0.125,False
b3becb20-80cc-11e9-96bb-2213f2713729,2019-06-23 01:01:18+00:00,2019-06-23 01:08:48+00:00,0.125,False
5e603140-7a9c-11e9-b445-986afded4f29,2019-06-19 15:37:56+00:00,2019-06-19 18:34:36+00:00,2.9444444444444446,False
2bc60c70-2f32-11e8-bef6-b5b53b6e0b7a,2019-06-24 01:46:25+00:00,2019-06-24 08:17:20+00:00,6.5152777777777775,True
2bc60c70-2f32-11e8-bef6-b5b53b6e0b7a,2019-06-24 08:17:20+00:00,2019-06-24 08:47:20+00:00,0.5,True
2bc60c70-2f32-11e8-bef6-b5b53b6e0b7a,2019-06-24 08:47:20+00:00,2019-06-24 09:17:20+00:00,0.5,True
2bc60c70-2f32-11e8-bef6-b5b53b6e0b7a,2019-06-24 09:17:20+00:00,2019-06-24 09:47:20+00:00,0.5,True
593b49e0-8c79-11e9-80b6-9d2fee8bf033,2019-06-24 05:42:26+00:00,2019-06-24 11:13:12+00:00,5.512777777777778,True
593b49e0-8c79-11e9-80b6-9d2fee8bf033,2019-06-24 11:13:12+00:00,2019-06-24 11:20:42+00:00,0.125,False
593b49e0-8c79-11e9-80b6-9d2fee8bf033,2019-06-24 11:20:42+00:00,2019-06-24 11:28:12+00:00,0.125,False
593b49e0-8c79-11e9-80b6-9d2fee8bf033,2019-06-24 11:28:12+00:00,2019-06-24 11:35:42+00:00,0.125,False
bebdfdd0-9070-11e9-b5d3-746d46b7a9b4,2019-06-18 16:32:57+00:00,2019-06-18 19:01:30+00:00,2.4758333333333336,True
bebdfdd0-9070-11e9-b5d3-746d46b7a9b4,2019-06-18 19:01:30+00:00,2019-06-18 19:09:00+00:00,0.125,True
bebdfdd0-9070-11e9-b5d3-746d46b7a9b4,2019-06-18 19:09:00+00:00,2019-06-18 19:16:30+00:00,0.125,True
bebdfdd0-9070-11e9-b5d3-746d46b7a9b4,2019-06-18 19:16:30+00:00,2019-06-18 19:24:00+00:00,0.125,True
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-24 06:06:44+00:00,2019-06-24 10:16:11+00:00,4.1575,True
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-24 10:16:11+00:00,2019-06-24 10:23:41+00:00,0.125,True
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-24 10:23:41+00:00,2019-06-24 10:31:11+00:00,0.125,True
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-24 10:31:11+00:00,2019-06-24 10:38:41+00:00,0.125,True
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-24 20:40:06+00:00,2019-06-26 10:34:36+00:00,37.90833333333333,True
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-22 00:29:33+00:00,2019-06-22 11:38:52+00:00,11.155277777777778,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-22 11:38:52+00:00,2019-06-22 11:46:22+00:00,0.125,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-22 11:46:22+00:00,2019-06-22 11:53:52+00:00,0.125,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-22 11:53:52+00:00,2019-06-22 12:01:22+00:00,0.125,False
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-22 08:11:21+00:00,2019-06-22 11:25:35+00:00,3.237222222222222,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-22 11:25:35+00:00,2019-06-22 11:33:05+00:00,0.125,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-22 11:33:05+00:00,2019-06-22 11:40:35+00:00,0.125,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-22 11:40:35+00:00,2019-06-22 11:48:05+00:00,0.125,True
974fd530-8c73-11e9-b341-ee94fde63239,2019-06-18 02:40:40+00:00,2019-06-18 10:22:19+00:00,7.694166666666667,True
974fd530-8c73-11e9-b341-ee94fde63239,2019-06-18 10:22:19+00:00,2019-06-18 10:29:49+00:00,0.125,True
974fd530-8c73-11e9-b341-ee94fde63239,2019-06-18 10:29:49+00:00,2019-06-18 10:37:19+00:00,0.125,True
974fd530-8c73-11e9-b341-ee94fde63239,2019-06-18 10:37:19+00:00,2019-06-18 10:44:49+00:00,0.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-24 00:39:50+00:00,2019-06-24 04:47:20+00:00,4.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-24 04:47:20+00:00,2019-06-24 04:54:50+00:00,0.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-24 04:54:50+00:00,2019-06-24 05:02:20+00:00,0.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-25 17:22:59+00:00,2019-06-25 20:37:54+00:00,3.248611111111111,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-25 20:37:54+00:00,2019-06-25 20:45:24+00:00,0.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-25 20:45:24+00:00,2019-06-25 20:52:54+00:00,0.125,True
7f04c8f0-849e-11e9-8ce9-bc5eb65f7194,2019-06-25 20:52:54+00:00,2019-06-25 21:00:24+00:00,0.125,True
5517a8d0-7a5a-11e9-b8e9-7b1aac372de9,2019-06-21 00:50:21+00:00,2019-06-21 15:41:12+00:00,14.8475,False
5517a8d0-7a5a-11e9-b8e9-7b1aac372de9,2019-06-21 15:48:42+00:00,2019-06-21 15:56:12+00:00,0.125,False
5517a8d0-7a5a-11e9-b8e9-7b1aac372de9,2019-06-21 15:56:12+00:00,2019-06-21 16:03:42+00:00,0.125,False
a7552800-8c7c-11e9-8a6f-e64a29523235,2019-06-23 03:37:01+00:00,2019-06-23 09:07:01+00:00,5.5,False
a7552800-8c7c-11e9-8a6f-e64a29523235,2019-06-23 09:07:01+00:00,2019-06-23 09:22:01+00:00,0.25,False
a7552800-8c7c-11e9-8a6f-e64a29523235,2019-06-23 09:22:01+00:00,2019-06-23 09:37:01+00:00,0.25,False
a7552800-8c7c-11e9-8a6f-e64a29523235,2019-06-23 09:37:01+00:00,2019-06-23 09:52:01+00:00,0.25,False
094bf370-871b-11e9-ad25-e40c5459a85c,2019-06-21 00:42:06+00:00,2019-06-21 11:12:06+00:00,10.5,True
094bf370-871b-11e9-ad25-e40c5459a85c,2019-06-21 11:12:06+00:00,2019-06-21 11:19:36+00:00,0.125,True
094bf370-871b-11e9-ad25-e40c5459a85c,2019-06-21 11:19:36+00:00,2019-06-21 11:27:06+00:00,0.125,True
094bf370-871b-11e9-ad25-e40c5459a85c,2019-06-21 11:27:06+00:00,2019-06-21 12:04:20+00:00,0.6205555555555555,True
46cde5d0-8c72-11e9-affd-b43fbd6d4429,2019-06-24 00:23:43+00:00,2019-06-24 12:37:02+00:00,12.221944444444444,True
46cde5d0-8c72-11e9-affd-b43fbd6d4429,2019-06-24 12:37:02+00:00,2019-06-24 12:44:32+00:00,0.125,False
46cde5d0-8c72-11e9-affd-b43fbd6d4429,2019-06-24 12:44:32+00:00,2019-06-24 12:52:02+00:00,0.125,False
46cde5d0-8c72-11e9-affd-b43fbd6d4429,2019-06-24 12:52:02+00:00,2019-06-24 12:59:32+00:00,0.125,False
3c5752e0-91fd-11e9-810c-0c2dd7234707,2019-06-25 01:25:03+00:00,2019-06-25 09:45:58+00:00,8.348611111111111,True
3c5752e0-91fd-11e9-810c-0c2dd7234707,2019-06-25 09:45:58+00:00,2019-06-25 09:53:28+00:00,0.125,False
3c5752e0-91fd-11e9-810c-0c2dd7234707,2019-06-25 09:53:28+00:00,2019-06-25 10:00:58+00:00,0.125,False
3c5752e0-91fd-11e9-810c-0c2dd7234707,2019-06-25 10:00:58+00:00,2019-06-25 10:08:28+00:00,0.125,False
14f63590-9211-11e9-8afd-4adbe234a465,2019-06-23 09:43:12+00:00,2019-06-23 21:13:12+00:00,11.5,True
14f63590-9211-11e9-8afd-4adbe234a465,2019-06-23 21:13:12+00:00,2019-06-23 21:42:51+00:00,0.49416666666666664,True
14f63590-9211-11e9-8afd-4adbe234a465,2019-06-23 21:42:51+00:00,2019-06-23 21:50:21+00:00,0.125,True
14f63590-9211-11e9-8afd-4adbe234a465,2019-06-23 21:50:21+00:00,2019-06-23 21:57:51+00:00,0.125,True
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-24 04:35:53+00:00,2019-06-24 11:20:53+00:00,6.75,False
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-24 22:16:31+00:00,2019-06-25 11:10:36+00:00,12.901388888888889,True
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 11:10:36+00:00,2019-06-25 11:18:06+00:00,0.125,True
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 11:18:06+00:00,2019-06-25 11:25:36+00:00,0.125,True
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 11:25:36+00:00,2019-06-25 11:33:06+00:00,0.125,False
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 16:32:53+00:00,2019-06-25 21:21:39+00:00,4.812777777777778,True
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 21:29:09+00:00,2019-06-25 21:36:39+00:00,0.125,False
412c8ac0-6de4-11e9-a030-b1bc03838832,2019-06-25 21:36:39+00:00,2019-06-25 21:44:09+00:00,0.125,False
c05db610-921b-11e9-9b73-e54fa8a453c2,2019-06-24 00:23:06+00:00,2019-06-24 10:43:09+00:00,10.334166666666667,True
c05db610-921b-11e9-9b73-e54fa8a453c2,2019-06-24 10:43:09+00:00,2019-06-24 10:50:39+00:00,0.125,True
c05db610-921b-11e9-9b73-e54fa8a453c2,2019-06-24 10:50:39+00:00,2019-06-24 10:58:09+00:00,0.125,True
c05db610-921b-11e9-9b73-e54fa8a453c2,2019-06-24 10:58:09+00:00,2019-06-24 11:05:39+00:00,0.125,True
ff6741e0-8010-11e9-8b96-381e9345b8bb,2019-06-24 00:51:24+00:00,2019-06-24 22:24:16+00:00,21.547777777777778,True
ff6741e0-8010-11e9-8b96-381e9345b8bb,2019-06-24 22:24:16+00:00,2019-06-24 22:31:46+00:00,0.125,False
aa1fd920-9200-11e9-b79d-e6424db4c55c,2019-06-21 00:28:47+00:00,2019-06-21 09:28:44+00:00,8.999166666666667,False
aa1fd920-9200-11e9-b79d-e6424db4c55c,2019-06-21 09:28:44+00:00,2019-06-21 09:36:14+00:00,0.125,False
aa1fd920-9200-11e9-b79d-e6424db4c55c,2019-06-21 09:36:14+00:00,2019-06-21 09:43:44+00:00,0.125,False
aa1fd920-9200-11e9-b79d-e6424db4c55c,2019-06-21 09:43:44+00:00,2019-06-21 09:51:14+00:00,0.125,False
aafa40f0-8586-11e9-9bd9-d76323b01f79,2019-06-24 01:24:53+00:00,2019-06-24 11:09:49+00:00,9.748888888888889,False
aafa40f0-8586-11e9-9bd9-d76323b01f79,2019-06-26 01:55:29+00:00,2019-06-26 11:30:14+00:00,9.579166666666667,True
aafa40f0-8586-11e9-9bd9-d76323b01f79,2019-06-26 11:30:14+00:00,2019-06-26 11:37:44+00:00,0.125,False
aafa40f0-8586-11e9-9bd9-d76323b01f79,2019-06-26 11:37:44+00:00,2019-06-26 11:45:14+00:00,0.125,False
aafa40f0-8586-11e9-9bd9-d76323b01f79,2019-06-26 11:45:14+00:00,2019-06-26 11:52:44+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-24 13:19:27+00:00,2019-06-24 13:26:57+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-24 13:26:57+00:00,2019-06-24 13:41:58+00:00,0.25027777777777777,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-24 13:41:58+00:00,2019-06-24 13:49:28+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-24 13:49:28+00:00,2019-06-24 13:56:58+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-25 15:01:40+00:00,2019-06-25 17:46:40+00:00,2.75,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-25 17:46:40+00:00,2019-06-25 17:54:10+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-25 17:54:10+00:00,2019-06-25 18:01:40+00:00,0.125,False
59778990-8568-11e9-9df9-cb804e01e293,2019-06-25 18:01:40+00:00,2019-06-25 18:09:10+00:00,0.125,False
656d54b0-7c07-11e9-9036-1861f001244d,2019-06-21 03:42:50+00:00,2019-06-21 11:54:53+00:00,8.200833333333334,False
656d54b0-7c07-11e9-9036-1861f001244d,2019-06-21 11:54:53+00:00,2019-06-21 12:02:23+00:00,0.125,False
656d54b0-7c07-11e9-9036-1861f001244d,2019-06-21 12:02:23+00:00,2019-06-21 12:09:53+00:00,0.125,False
656d54b0-7c07-11e9-9036-1861f001244d,2019-06-21 12:09:53+00:00,2019-06-21 12:17:23+00:00,0.125,False
6e33b130-2e46-11e8-9a77-46fd69472cec,2019-06-21 03:00:43+00:00,2019-06-21 09:52:43+00:00,6.866666666666666,False
593b49e0-8c79-11e9-80b6-9d2fee8bf033,2019-06-22 05:01:26+00:00,2019-06-22 10:38:56+00:00,5.625,False
7efe3e10-9077-11e9-8b9e-4f2f9b9e68ee,2019-06-24 00:29:35+00:00,2019-06-24 12:34:52+00:00,12.088055555555556,False
7efe3e10-9077-11e9-8b9e-4f2f9b9e68ee,2019-06-24 12:34:52+00:00,2019-06-24 12:42:22+00:00,0.125,False
7efe3e10-9077-11e9-8b9e-4f2f9b9e68ee,2019-06-24 12:42:22+00:00,2019-06-24 12:49:52+00:00,0.125,False
7efe3e10-9077-11e9-8b9e-4f2f9b9e68ee,2019-06-24 12:49:52+00:00,2019-06-24 12:57:22+00:00,0.125,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-24 03:53:18+00:00,2019-06-25 13:49:21+00:00,33.93416666666667,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-25 13:49:21+00:00,2019-06-25 13:56:51+00:00,0.125,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-25 13:56:51+00:00,2019-06-25 14:04:21+00:00,0.125,False
2d10f110-93a6-11e9-b95c-4ec95cc622d2,2019-06-25 14:04:21+00:00,2019-06-25 14:11:51+00:00,0.125,False
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-22 04:01:42+00:00,2019-06-22 11:08:21+00:00,7.110833333333333,False
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-22 11:08:21+00:00,2019-06-22 11:15:51+00:00,0.125,False
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-22 11:15:51+00:00,2019-06-22 11:23:21+00:00,0.125,False
e5d7a250-9092-11e9-be1c-d7a01c7a21ab,2019-06-22 11:23:21+00:00,2019-06-22 11:30:51+00:00,0.125,False
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-24 03:27:01+00:00,2019-06-24 13:55:02+00:00,10.466944444444444,False
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-25 00:29:01+00:00,2019-06-25 14:45:12+00:00,14.269722222222223,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-25 14:45:12+00:00,2019-06-25 14:52:42+00:00,0.125,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-25 14:52:42+00:00,2019-06-25 15:00:12+00:00,0.125,True
9f7e3b80-938e-11e9-8289-35ef4b5da50a,2019-06-25 15:00:12+00:00,2019-06-25 15:07:42+00:00,0.125,True
5750c010-2d7a-11e8-b311-9f3ad86b5ce7,2019-06-24 07:31:24+00:00,2019-06-24 11:01:24+00:00,3.5,True
5750c010-2d7a-11e8-b311-9f3ad86b5ce7,2019-06-24 11:01:24+00:00,2019-06-24 11:31:24+00:00,0.5,True
5750c010-2d7a-11e8-b311-9f3ad86b5ce7,2019-06-24 11:31:24+00:00,2019-06-24 12:01:24+00:00,0.5,True
5750c010-2d7a-11e8-b311-9f3ad86b5ce7,2019-06-24 12:01:24+00:00,2019-06-24 12:31:24+00:00,0.5,True
db9bcce0-8713-11e9-a990-e6d4a2a4e82d,2019-06-24 00:27:47+00:00,2019-06-24 13:54:57+00:00,13.452777777777778,True
db9bcce0-8713-11e9-a990-e6d4a2a4e82d,2019-06-24 13:54:57+00:00,2019-06-24 14:02:27+00:00,0.125,True
db9bcce0-8713-11e9-a990-e6d4a2a4e82d,2019-06-24 14:02:27+00:00,2019-06-24 14:09:57+00:00,0.125,True
db9bcce0-8713-11e9-a990-e6d4a2a4e82d,2019-06-24 14:09:57+00:00,2019-06-24 14:17:27+00:00,0.125,True
60971e00-7a66-11e9-ac05-16f648cf0d27,2019-06-19 00:29:30+00:00,2019-06-19 00:59:30+00:00,0.5,True
60971e00-7a66-11e9-ac05-16f648cf0d27,2019-06-19 00:59:30+00:00,2019-06-19 01:07:00+00:00,0.125,True
60971e00-7a66-11e9-ac05-16f648cf0d27,2019-06-19 01:07:00+00:00,2019-06-19 01:14:30+00:00,0.125,True
